pid,item_id,family,answer,correct,resp_type,route,seen
R_4PStGe5Wwc9r9wn,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_4PStGe5Wwc9r9wn,crt2_q4,CRT2,no dirt,1.0,2.0,rule_exact_correct,0
R_4PStGe5Wwc9r9wn,bcrt_q1,BCRT,1 hour,1.0,2.0,rule_exact_correct,0
R_4PStGe5Wwc9r9wn,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_4PStGe5Wwc9r9wn,bcrt_q3,BCRT,8 days,1.0,2.0,rule_numeric_correct,0
R_4PStGe5Wwc9r9wn,bcrt_q4,BCRT,"the number of submerged rungs will not change — it will always be one. so, 3 rungs will never be covered no matter how long you wait.",1.0,2.0,rule_phrase_correct,0
R_4PStGe5Wwc9r9wn,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,0
R_4PStGe5Wwc9r9wn,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_9Cwy2vDo2WFQ4Zc,crt2_q1,CRT2,2nd place,0.0,0.0,rule_other,0
R_9Cwy2vDo2WFQ4Zc,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9Cwy2vDo2WFQ4Zc,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9Cwy2vDo2WFQ4Zc,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9Cwy2vDo2WFQ4Zc,bcrt_q1,BCRT,1h 30mins,1.0,2.0,rule_numeric_correct,0
R_9Cwy2vDo2WFQ4Zc,bcrt_q2,BCRT,300,0.0,1.0,rule_exact_intuitive,0
R_9Cwy2vDo2WFQ4Zc,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_9Cwy2vDo2WFQ4Zc,bcrt_q4,BCRT,3,0.0,0.0,rule_other,0
R_9Cwy2vDo2WFQ4Zc,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_9Cwy2vDo2WFQ4Zc,bcrt_q6,BCRT,yes jack is looking at anne,1.0,2.0,rule_phrase_correct,0
R_9VVId9C8Vj2ELgR,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_9VVId9C8Vj2ELgR,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9VVId9C8Vj2ELgR,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9VVId9C8Vj2ELgR,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9VVId9C8Vj2ELgR,bcrt_q1,BCRT,1 hour,1.0,2.0,rule_exact_correct,0
R_9VVId9C8Vj2ELgR,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_9VVId9C8Vj2ELgR,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_9VVId9C8Vj2ELgR,bcrt_q4,BCRT,2 hours 40 minutes,0.0,1.0,rule_exact_intuitive,0
R_9VVId9C8Vj2ELgR,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_9VVId9C8Vj2ELgR,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,1
R_9mIfEpQTVIhg4xA,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,0
R_9mIfEpQTVIhg4xA,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9mIfEpQTVIhg4xA,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_9mIfEpQTVIhg4xA,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9mIfEpQTVIhg4xA,bcrt_q1,BCRT,1.5hrs,0.0,0.0,rule_other,0
R_9mIfEpQTVIhg4xA,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_9mIfEpQTVIhg4xA,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_9mIfEpQTVIhg4xA,bcrt_q4,BCRT,4hrs,0.0,0.0,rule_other,0
R_9mIfEpQTVIhg4xA,bcrt_q5,BCRT,dad,0.0,0.0,rule_other,0
R_9mIfEpQTVIhg4xA,bcrt_q6,BCRT,no,0.0,1.0,rule_exact_intuitive,0
R_9GldOeU6ucCe2Db,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,0
R_9GldOeU6ucCe2Db,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9GldOeU6ucCe2Db,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9GldOeU6ucCe2Db,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9GldOeU6ucCe2Db,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_9GldOeU6ucCe2Db,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_9GldOeU6ucCe2Db,bcrt_q3,BCRT,9,0.0,1.0,rule_exact_intuitive,0
R_9GldOeU6ucCe2Db,bcrt_q4,BCRT,5 hours,0.0,0.0,rule_other,0
R_9GldOeU6ucCe2Db,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_9GldOeU6ucCe2Db,bcrt_q6,BCRT,idk,0.0,0.0,rule_other,0
R_9ux0IL7wacVYq9v,crt2_q1,CRT2,2nd place,0.0,0.0,rule_other,1
R_9ux0IL7wacVYq9v,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9ux0IL7wacVYq9v,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9ux0IL7wacVYq9v,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9ux0IL7wacVYq9v,bcrt_q1,BCRT,1hr and a half,1.0,2.0,rule_numeric_correct,0
R_9ux0IL7wacVYq9v,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_9ux0IL7wacVYq9v,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,1
R_9ux0IL7wacVYq9v,bcrt_q4,BCRT,4hrs,0.0,0.0,rule_other,0
R_9ux0IL7wacVYq9v,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,0
R_9ux0IL7wacVYq9v,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_4MbxplCaVt3pXFw,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,1
R_4MbxplCaVt3pXFw,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_4MbxplCaVt3pXFw,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_4MbxplCaVt3pXFw,crt2_q4,CRT2,none?,1.0,2.0,rule_phrase_correct,0
R_4MbxplCaVt3pXFw,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_4MbxplCaVt3pXFw,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_4MbxplCaVt3pXFw,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_4MbxplCaVt3pXFw,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_4MbxplCaVt3pXFw,bcrt_q5,BCRT,his son's portrait,0.0,0.0,rule_other,1
R_4MbxplCaVt3pXFw,bcrt_q6,BCRT,no,0.0,1.0,rule_exact_intuitive,0
R_4MRBxwG8obndACB,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,1
R_4MRBxwG8obndACB,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_4MRBxwG8obndACB,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_4MRBxwG8obndACB,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,1
R_4MRBxwG8obndACB,bcrt_q1,BCRT,an hour,0.0,0.0,rule_other,1
R_4MRBxwG8obndACB,bcrt_q2,BCRT,300,0.0,1.0,rule_exact_intuitive,0
R_4MRBxwG8obndACB,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_4MRBxwG8obndACB,bcrt_q4,BCRT,2 hours and 40 minutes,0.0,1.0,rule_fuzzy_intuitive,0
R_4MRBxwG8obndACB,bcrt_q5,BCRT,his,0.0,0.0,rule_other,0
R_4MRBxwG8obndACB,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_9fAvOKufoGRbRrp,crt2_q1,CRT2,1,0.0,1.0,rule_exact_intuitive,0
R_9fAvOKufoGRbRrp,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9fAvOKufoGRbRrp,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9fAvOKufoGRbRrp,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,1
R_9fAvOKufoGRbRrp,bcrt_q1,BCRT,half an hour,0.0,0.0,rule_other,0
R_9fAvOKufoGRbRrp,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_9fAvOKufoGRbRrp,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,1
R_9fAvOKufoGRbRrp,bcrt_q4,BCRT,never,1.0,2.0,rule_exact_correct,0
R_9fAvOKufoGRbRrp,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_9fAvOKufoGRbRrp,bcrt_q6,BCRT,no,0.0,1.0,rule_exact_intuitive,0
R_9Eh6wBy1P9GdA0y,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,0
R_9Eh6wBy1P9GdA0y,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9Eh6wBy1P9GdA0y,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_9Eh6wBy1P9GdA0y,crt2_q4,CRT2,27m^3,0.0,0.0,rule_other,0
R_9Eh6wBy1P9GdA0y,bcrt_q1,BCRT,1hr30,1.0,2.0,rule_numeric_correct,0
R_9Eh6wBy1P9GdA0y,bcrt_q2,BCRT,$200,0.0,0.0,rule_other,1
R_9Eh6wBy1P9GdA0y,bcrt_q3,BCRT,9,0.0,1.0,rule_exact_intuitive,0
R_9Eh6wBy1P9GdA0y,bcrt_q4,BCRT,3,0.0,0.0,rule_other,0
R_9Eh6wBy1P9GdA0y,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_9Eh6wBy1P9GdA0y,bcrt_q6,BCRT,no because anne probs not married,0.0,0.0,rule_other,0
R_9EAXEBJRdiCSmK3,crt2_q1,CRT2,2,1.0,2.0,rule_exact_correct,1
R_9EAXEBJRdiCSmK3,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_9EAXEBJRdiCSmK3,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9EAXEBJRdiCSmK3,crt2_q4,CRT2,0,1.0,2.0,rule_exact_correct,0
R_9EAXEBJRdiCSmK3,bcrt_q1,BCRT,1 hour,1.0,2.0,rule_exact_correct,0
R_9EAXEBJRdiCSmK3,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_9EAXEBJRdiCSmK3,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,1
R_9EAXEBJRdiCSmK3,bcrt_q4,BCRT,never,1.0,2.0,rule_exact_correct,0
R_9EAXEBJRdiCSmK3,bcrt_q5,BCRT,his son's,0.0,0.0,rule_other,0
R_9EAXEBJRdiCSmK3,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_9UhzOhoJjpcAbBV,crt2_q1,CRT2,first,0.0,1.0,rule_exact_intuitive,0
R_9UhzOhoJjpcAbBV,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_9UhzOhoJjpcAbBV,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9UhzOhoJjpcAbBV,crt2_q4,CRT2,3000,0.0,1.0,rule_regex_intuitive,0
R_9UhzOhoJjpcAbBV,bcrt_q1,BCRT,1 hour 30 minutes,1.0,2.0,rule_numeric_correct,0
R_9UhzOhoJjpcAbBV,bcrt_q2,BCRT,300 profit,0.0,0.0,rule_other,0
R_9UhzOhoJjpcAbBV,bcrt_q3,BCRT,10 days,0.0,0.0,rule_other,0
R_9UhzOhoJjpcAbBV,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_9UhzOhoJjpcAbBV,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,0
R_9UhzOhoJjpcAbBV,bcrt_q6,BCRT,but is anne married or not married?,0.0,0.0,rule_other,0
R_9E6o1UR695yWgg2,crt2_q1,CRT2,2nd,1.0,2.0,rule_exact_correct,1
R_9E6o1UR695yWgg2,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_9E6o1UR695yWgg2,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9E6o1UR695yWgg2,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9E6o1UR695yWgg2,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,1
R_9E6o1UR695yWgg2,bcrt_q2,BCRT,$300,0.0,1.0,rule_exact_intuitive,0
R_9E6o1UR695yWgg2,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,1
R_9E6o1UR695yWgg2,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,1
R_9E6o1UR695yWgg2,bcrt_q5,BCRT,nephews and niece,0.0,0.0,rule_other,1
R_9E6o1UR695yWgg2,bcrt_q6,BCRT,depends if anne is married,0.0,0.0,rule_other,0
R_92XU34cSilT3AQN,crt2_q1,CRT2,1,0.0,1.0,rule_exact_intuitive,0
R_92XU34cSilT3AQN,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_92XU34cSilT3AQN,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_92XU34cSilT3AQN,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_92XU34cSilT3AQN,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_92XU34cSilT3AQN,bcrt_q2,BCRT,500,0.0,0.0,rule_other,0
R_92XU34cSilT3AQN,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,1
R_92XU34cSilT3AQN,bcrt_q4,BCRT,4,0.0,0.0,rule_other,0
R_92XU34cSilT3AQN,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,1
R_92XU34cSilT3AQN,bcrt_q6,BCRT,i dont know because we dont know annes marital status,0.0,0.0,rule_other,0
R_9RwGhSUWehXvsi5,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,0
R_9RwGhSUWehXvsi5,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9RwGhSUWehXvsi5,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_9RwGhSUWehXvsi5,crt2_q4,CRT2,i do not know,0.0,0.0,rule_other,0
R_9RwGhSUWehXvsi5,bcrt_q1,BCRT,"30 minutes, unless it is building up in your system",0.0,0.0,rule_other,0
R_9RwGhSUWehXvsi5,bcrt_q2,BCRT,$300,0.0,1.0,rule_exact_intuitive,0
R_9RwGhSUWehXvsi5,bcrt_q3,BCRT,10 days,0.0,0.0,rule_other,0
R_9RwGhSUWehXvsi5,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_9RwGhSUWehXvsi5,bcrt_q5,BCRT,self portrait,0.0,0.0,rule_other,1
R_9RwGhSUWehXvsi5,bcrt_q6,BCRT,i don't know becuase i don't know if anne is married or not.,0.0,0.0,rule_other,0
R_4Y5S3VXplJ1LQNH,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,0
R_4Y5S3VXplJ1LQNH,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_4Y5S3VXplJ1LQNH,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_4Y5S3VXplJ1LQNH,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,1
R_4Y5S3VXplJ1LQNH,bcrt_q1,BCRT,1.5 hrs,0.0,0.0,rule_other,0
R_4Y5S3VXplJ1LQNH,bcrt_q2,BCRT,500,0.0,0.0,rule_other,0
R_4Y5S3VXplJ1LQNH,bcrt_q3,BCRT,10 days,0.0,0.0,rule_other,0
R_4Y5S3VXplJ1LQNH,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_4Y5S3VXplJ1LQNH,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_4Y5S3VXplJ1LQNH,bcrt_q6,BCRT,not enough information about anne,0.0,0.0,rule_other,0
R_4aIWiOxJLzXshwJ,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,1
R_4aIWiOxJLzXshwJ,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_4aIWiOxJLzXshwJ,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_4aIWiOxJLzXshwJ,crt2_q4,CRT2,9,0.0,1.0,rule_regex_intuitive,0
R_4aIWiOxJLzXshwJ,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_4aIWiOxJLzXshwJ,bcrt_q2,BCRT,$200,0.0,0.0,rule_other,0
R_4aIWiOxJLzXshwJ,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_4aIWiOxJLzXshwJ,bcrt_q4,BCRT,5 minutes,0.0,0.0,rule_other,0
R_4aIWiOxJLzXshwJ,bcrt_q5,BCRT,his own,0.0,0.0,rule_other,0
R_4aIWiOxJLzXshwJ,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_47BcUqTx8qqGiax,crt2_q1,CRT2,1,0.0,1.0,rule_exact_intuitive,1
R_47BcUqTx8qqGiax,crt2_q2,CRT2,9,0.0,0.0,rule_other,1
R_47BcUqTx8qqGiax,crt2_q3,CRT2,june,0.0,1.0,rule_exact_intuitive,1
R_47BcUqTx8qqGiax,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,1
R_47BcUqTx8qqGiax,bcrt_q1,BCRT,1.5h,0.0,0.0,rule_other,1
R_47BcUqTx8qqGiax,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_47BcUqTx8qqGiax,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,1
R_47BcUqTx8qqGiax,bcrt_q4,BCRT,1.3,0.0,0.0,rule_other,1
R_47BcUqTx8qqGiax,bcrt_q5,BCRT,？,0.0,0.0,rule_other,1
R_47BcUqTx8qqGiax,bcrt_q6,BCRT,no,0.0,1.0,rule_exact_intuitive,1
R_44HKb6nrJlMLXVL,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_44HKb6nrJlMLXVL,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_44HKb6nrJlMLXVL,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_44HKb6nrJlMLXVL,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_44HKb6nrJlMLXVL,bcrt_q1,BCRT,1h 30,1.0,2.0,rule_numeric_correct,0
R_44HKb6nrJlMLXVL,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_44HKb6nrJlMLXVL,bcrt_q3,BCRT,10 days,0.0,0.0,rule_other,0
R_44HKb6nrJlMLXVL,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_44HKb6nrJlMLXVL,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,0
R_44HKb6nrJlMLXVL,bcrt_q6,BCRT,"possibly, if anne is married then yes, but we do not know",1.0,2.0,rule_phrase_correct,0
R_4G6rO6u8exqtpAV,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,1
R_4G6rO6u8exqtpAV,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_4G6rO6u8exqtpAV,crt2_q3,CRT2,can't tell,0.0,0.0,rule_other,0
R_4G6rO6u8exqtpAV,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_4G6rO6u8exqtpAV,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_4G6rO6u8exqtpAV,bcrt_q2,BCRT,600,0.0,0.0,rule_other,0
R_4G6rO6u8exqtpAV,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,1
R_4G6rO6u8exqtpAV,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_4G6rO6u8exqtpAV,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_4G6rO6u8exqtpAV,bcrt_q6,BCRT,can't tell,0.0,1.0,rule_exact_intuitive,0
R_4ZCEWgUy4gJ1QFO,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_4ZCEWgUy4gJ1QFO,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_4ZCEWgUy4gJ1QFO,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_4ZCEWgUy4gJ1QFO,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,1
R_4ZCEWgUy4gJ1QFO,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,1
R_4ZCEWgUy4gJ1QFO,bcrt_q2,BCRT,1400,0.0,0.0,rule_other,1
R_4ZCEWgUy4gJ1QFO,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,1
R_4ZCEWgUy4gJ1QFO,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,1
R_4ZCEWgUy4gJ1QFO,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,1
R_4ZCEWgUy4gJ1QFO,bcrt_q6,BCRT,not enough information,0.0,0.0,rule_other,1
R_9BJxT7iJnxHaxDr,crt2_q1,CRT2,2,1.0,2.0,rule_exact_correct,1
R_9BJxT7iJnxHaxDr,crt2_q2,CRT2,7,0.0,1.0,rule_exact_intuitive,0
R_9BJxT7iJnxHaxDr,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9BJxT7iJnxHaxDr,crt2_q4,CRT2,0,1.0,2.0,rule_exact_correct,0
R_9BJxT7iJnxHaxDr,bcrt_q1,BCRT,1 hour,1.0,2.0,rule_exact_correct,0
R_9BJxT7iJnxHaxDr,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_9BJxT7iJnxHaxDr,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,0
R_9BJxT7iJnxHaxDr,bcrt_q4,BCRT,the 3 rungs will never be covered,1.0,2.0,rule_phrase_correct,0
R_9BJxT7iJnxHaxDr,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,0
R_9BJxT7iJnxHaxDr,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,1
R_9YXG5Y4dTM4mSn2,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,0
R_9YXG5Y4dTM4mSn2,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9YXG5Y4dTM4mSn2,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9YXG5Y4dTM4mSn2,crt2_q4,CRT2,27 cubic feet,0.0,0.0,rule_other,0
R_9YXG5Y4dTM4mSn2,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_9YXG5Y4dTM4mSn2,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_9YXG5Y4dTM4mSn2,bcrt_q3,BCRT,7,0.0,0.0,rule_other,0
R_9YXG5Y4dTM4mSn2,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_9YXG5Y4dTM4mSn2,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,0
R_9YXG5Y4dTM4mSn2,bcrt_q6,BCRT,can't tell,0.0,1.0,rule_exact_intuitive,0
R_9OBJ6XMuIvupbBT,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,0
R_9OBJ6XMuIvupbBT,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9OBJ6XMuIvupbBT,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9OBJ6XMuIvupbBT,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9OBJ6XMuIvupbBT,bcrt_q1,BCRT,1 hr and 30 minutes,1.0,2.0,rule_numeric_correct,0
R_9OBJ6XMuIvupbBT,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_9OBJ6XMuIvupbBT,bcrt_q3,BCRT,10 days,0.0,0.0,rule_other,0
R_9OBJ6XMuIvupbBT,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_9OBJ6XMuIvupbBT,bcrt_q5,BCRT,brohter,0.0,0.0,rule_other,0
R_9OBJ6XMuIvupbBT,bcrt_q6,BCRT,no,0.0,1.0,rule_exact_intuitive,0
R_41tqrr81pmslC2o,crt2_q1,CRT2,2nd,1.0,2.0,rule_exact_correct,1
R_41tqrr81pmslC2o,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_41tqrr81pmslC2o,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_41tqrr81pmslC2o,crt2_q4,CRT2,none,1.0,2.0,rule_exact_correct,1
R_41tqrr81pmslC2o,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,1
R_41tqrr81pmslC2o,bcrt_q2,BCRT,400 profit,1.0,2.0,rule_numeric_correct,1
R_41tqrr81pmslC2o,bcrt_q3,BCRT,5,0.0,0.0,rule_other,1
R_41tqrr81pmslC2o,bcrt_q4,BCRT,never,1.0,2.0,rule_exact_correct,1
R_41tqrr81pmslC2o,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,1
R_41tqrr81pmslC2o,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,1
R_9MXiwwiMAMXAFTb,crt2_q1,CRT2,2,1.0,2.0,rule_exact_correct,1
R_9MXiwwiMAMXAFTb,crt2_q2,CRT2,7,0.0,1.0,rule_exact_intuitive,1
R_9MXiwwiMAMXAFTb,crt2_q3,CRT2,i don't know,0.0,0.0,rule_other,1
R_9MXiwwiMAMXAFTb,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,1
R_9MXiwwiMAMXAFTb,bcrt_q1,BCRT,we don't know,0.0,0.0,rule_other,1
R_9MXiwwiMAMXAFTb,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_9MXiwwiMAMXAFTb,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,1
R_9MXiwwiMAMXAFTb,bcrt_q4,BCRT,0,0.0,0.0,rule_other,1
R_9MXiwwiMAMXAFTb,bcrt_q5,BCRT,his daughter/son,0.0,0.0,rule_other,1
R_9MXiwwiMAMXAFTb,bcrt_q6,BCRT,we don't know if anne married,0.0,0.0,rule_other,1
R_410cYNjEF8U3sUw,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_410cYNjEF8U3sUw,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_410cYNjEF8U3sUw,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_410cYNjEF8U3sUw,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_410cYNjEF8U3sUw,bcrt_q1,BCRT,1 and a half hour,1.0,2.0,rule_numeric_correct,0
R_410cYNjEF8U3sUw,bcrt_q2,BCRT,$200,0.0,0.0,rule_other,0
